data_source,outcome_clean,transform_label,control_label,model,percent_effect,effect_pct,power,mean_att,mean_se,n_sims
NIBRS,sim_18,Raw,Econ+Crime,imputation,1.1,10,0,37.83676301654,88.7112256216052,200
NIBRS,sim_18,Raw,Econ+Crime,cs,1.2,20,0.565,77.1844565286838,32.0491115740465,200
NIBRS,sim_18,Raw,Econ+Crime,imputation,1.2,20,0,72.0339464401125,91.9058131604931,200
NIBRS,sim_18,Raw,Econ+Crime,cs,1.3,30,0.855,113.890497290596,39.8257846691248,200
NIBRS,sim_18,Raw,Econ+Crime,imputation,1.3,30,0.42,104.726017662386,95.5506835742842,200
NIBRS,sim_18,Raw,Econ+Crime,cs,1.4,40,1,151.230897501131,47.4264287600616,200
NIBRS,sim_18,Raw,Econ+Crime,imputation,1.4,40,0.5,138.874420772919,99.428191727045,200
NIBRS,sim_18,Raw,Econ+Crime,cs,1.5,50,1,188.843455870201,56.5602099654718,200
NIBRS,sim_18,Raw,Econ+Crime,imputation,1.5,50,0.5,171.776220023295,103.379341673332,200
NIBRS,sim_18,IHS,Econ+Crime,cs,0.5,-50,0,1.45760276727345,28.7390729885321,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,0.5,-50,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,0.6,-40,0.005,0.813402985685299,28.8894315995317,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,0.6,-40,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,0.7,-30,0,2.07045726405991,28.9178159611974,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,0.7,-30,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,0.8,-20,0,0.793041845303543,29.1820882189283,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,0.8,-20,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,0.9,-10,0,2.43443186132416,28.7648083588082,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,0.9,-10,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,1,0,0,1.11616835145115,28.495739064112,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,1,0,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,1.1,10,0,1.60192215024809,28.8996753383446,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,1.1,10,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,1.2,20,0,1.69774419568423,28.9364533895472,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,1.2,20,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,1.3,30,0,1.49403843151967,28.684269642648,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,1.3,30,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,1.4,40,0,2.62052330245446,28.773665297761,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,1.4,40,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime,cs,1.5,50,0.005,2.32775440596478,28.8964411316969,200
NIBRS,sim_18,IHS,Econ+Crime,imputation,1.5,50,,Inf,,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,0.5,-50,1,-251.315790974235,28.2147351617937,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,0.5,-50,0.5,-141.875746152426,74.3163827724,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,0.6,-40,1,-205.516991485473,22.6376004074881,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,0.6,-40,0.5,-107.34151063555,75.6410511739848,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,0.7,-30,1,-157.960137262036,17.8770983089916,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,0.7,-30,0,-71.9000600250783,77.3802259698084,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,0.8,-20,1,-110.096320482134,14.7672545642845,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,0.8,-20,0,-36.573965447483,79.5124257540245,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,0.9,-10,0.985,-64.6899221105006,13.7692641070113,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,0.9,-10,0,-1.55249786965128,82.1081743446959,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,1,0,0.275,-17.2441912679212,15.1465075266696,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,1,0,0,33.1308158138417,85.0660176190514,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,1.1,10,0.505,29.1800120879795,19.0041525990405,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,1.1,10,0,68.4091031725399,88.0919507165531,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,1.2,20,0.73,75.5919257784102,23.2979479215771,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,1.2,20,0.5,102.683012333652,91.8048119391298,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,1.3,30,0.89,122.235614428402,28.3434934152871,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,1.3,30,0.5,138.887352786572,95.4562604034149,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,1.4,40,0.97,172.988447003949,34.5641563737908,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,1.4,40,0.5,173.907284282833,99.3053710364379,200
NIBRS,sim_18,Raw,Econ+Crime+DV,cs,1.5,50,0.975,216.332586455026,40.4780154191187,200
NIBRS,sim_18,Raw,Econ+Crime+DV,imputation,1.5,50,0.5,209.279970116976,103.503820643077,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,0.5,-50,0.33,-17.8529214232881,14.4039213562582,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,0.5,-50,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,0.6,-40,0.33,-14.4722021191374,14.4108491889234,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,0.6,-40,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,0.7,-30,0.295,-16.4756221672247,15.3775650661583,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,0.7,-30,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,0.8,-20,0.36,-17.928666057247,13.928045586487,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,0.8,-20,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,0.9,-10,0.315,-15.8937380038261,14.7086186431904,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,0.9,-10,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,1,0,0.345,-17.7297388785081,14.0817939436648,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,1,0,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,1.1,10,0.33,-16.4880390565078,14.6236631741549,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,1.1,10,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,1.2,20,0.315,-16.9259677201743,14.3533875762411,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,1.2,20,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,1.3,30,0.32,-16.5008476891805,15.0235747206965,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,1.3,30,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,1.4,40,0.375,-16.298298325712,13.602207879684,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,1.4,40,,Inf,,200
NIBRS,sim_18,IHS,Econ+Crime+DV,cs,1.5,50,0.31,-17.4418461369709,15.2364895344033,200
NIBRS,sim_18,IHS,Econ+Crime+DV,imputation,1.5,50,,Inf,,200
SHR,18,Raw,None,cs,0.5,-50,1,-0.926820184751563,0.113119441858727,200
SHR,18,Raw,None,imputation,0.5,-50,1,-1.06214055464656,0.144467700260294,200
SHR,18,Raw,None,cs,0.6,-40,1,-0.729876925682037,0.107949323077036,200
SHR,18,Raw,None,imputation,0.6,-40,1,-0.86519729557703,0.14068500344629,200
SHR,18,Raw,None,cs,0.7,-30,1,-0.530879973540731,0.106268149672932,200
SHR,18,Raw,None,imputation,0.7,-30,1,-0.666200343435725,0.138016365467067,200
SHR,18,Raw,None,cs,0.8,-20,0.96,-0.332486970840622,0.105395505184236,200
SHR,18,Raw,None,imputation,0.8,-20,1,-0.467807340735617,0.135915107557158,200
SHR,18,Raw,None,cs,0.9,-10,0.385,-0.133740377437607,0.107363365801004,200
SHR,18,Raw,None,imputation,0.9,-10,0.51,-0.269060747332601,0.135895768102793,200
SHR,18,Raw,None,cs,1,0,0,0.062683043001328,0.111317031373545,200
SHR,18,Raw,None,imputation,1,0,0,-0.072637326893666,0.13647417491071,200
SHR,18,Raw,None,cs,1.1,10,0.765,0.255501921917061,0.117520182895484,200
SHR,18,Raw,None,imputation,1.1,10,0.005,0.120181552022067,0.138137254881079,200
SHR,18,Raw,None,cs,1.2,20,1,0.458851205607455,0.12563911367912,200
SHR,18,Raw,None,imputation,1.2,20,0.555,0.323530835712461,0.140992398598177,200
SHR,18,Raw,None,cs,1.3,30,1,0.658119350228992,0.135845526474342,200
SHR,18,Raw,None,imputation,1.3,30,0.995,0.522798980333998,0.145179730104731,200
SHR,18,Raw,None,cs,1.4,40,1,0.857212128604313,0.146465431993182,200
SHR,18,Raw,None,imputation,1.4,40,1,0.721891758709319,0.150154280151065,200
SHR,18,Raw,None,cs,1.5,50,1,1.05153283473973,0.157566780030817,200
SHR,18,Raw,None,imputation,1.5,50,1,0.916212464844737,0.155004011131323,200
SHR,18,IHS,None,cs,0.5,-50,1,-0.487357374281119,0.107570142585041,200
SHR,18,IHS,None,imputation,0.5,-50,1,-0.622677744176113,0.1361925066023,200
SHR,18,IHS,None,cs,0.6,-40,0.935,-0.349749898250227,0.108060852378825,200
SHR,18,IHS,None,imputation,0.6,-40,1,-0.485070268145221,0.135711798027845,200
SHR,18,IHS,None,cs,0.7,-30,0.5,-0.228637628603612,0.10830715553066,200
SHR,18,IHS,None,imputation,0.7,-30,0.98,-0.363957998498606,0.135807423355525,200
SHR,18,IHS,None,cs,0.8,-20,0.37,-0.120693062310433,0.110073058818334,200
SHR,18,IHS,None,imputation,0.8,-20,0.435,-0.256013432205427,0.136155034475326,200
SHR,18,IHS,None,cs,0.9,-10,0,-0.0220840299511983,0.110901722734475,200
SHR,18,IHS,None,imputation,0.9,-10,0.02,-0.157404399846192,0.135963690708128,200
SHR,18,IHS,None,cs,1,0,0,0.0611471320162111,0.111316078176026,200
SHR,18,IHS,None,imputation,1,0,0,-0.0741732378787829,0.13602057398355,200
SHR,18,IHS,None,cs,1.1,10,0,0.144598164855754,0.112331758756664,200
SHR,18,IHS,None,imputation,1.1,10,0,0.00927779496075988,0.136208808240806,200
SHR,18,IHS,None,cs,1.2,20,0.43,0.214192121873236,0.112794803078421,200
SHR,18,IHS,None,imputation,1.2,20,0,0.0788717519782419,0.136510120101791,200
SHR,18,IHS,None,cs,1.3,30,0.945,0.286088429821306,0.113089672448227,200
SHR,18,IHS,None,imputation,1.3,30,0.05,0.150768059926312,0.136593538755389,200
SHR,18,IHS,None,cs,1.4,40,1,0.351590118234613,0.114033231033715,200
SHR,18,IHS,None,imputation,1.4,40,0.405,0.216269748339618,0.137328626206658,200
SHR,18,IHS,None,cs,1.5,50,1,0.413088629337133,0.115311967076505,200
SHR,18,IHS,None,imputation,1.5,50,0.5,0.277768259442139,0.137732212255004,200
SHR,18,Raw,Econ+Crime,cs,0.5,-50,1,-0.948312236686321,0.0984192890654188,200
SHR,18,Raw,Econ+Crime,imputation,0.5,-50,1,-1.02735248968567,0.0777212887474245,200
SHR,18,Raw,Econ+Crime,cs,0.6,-40,1,-0.744018929578325,0.0927864858932807,200
SHR,18,Raw,Econ+Crime,imputation,0.6,-40,1,-0.823980018181375,0.0774830563905803,200
SHR,18,Raw,Econ+Crime,cs,0.7,-30,1,-0.539106751201207,0.0877001455258499,200
SHR,18,Raw,Econ+Crime,imputation,0.7,-30,1,-0.619816276148358,0.0798280549641279,200
SHR,18,Raw,Econ+Crime,cs,0.8,-20,0.97,-0.339738649416593,0.0870590028472694,200
SHR,18,Raw,Econ+Crime,imputation,0.8,-20,1,-0.422797508004144,0.0834374412274184,200
SHR,18,Raw,Econ+Crime,cs,0.9,-10,0.5,-0.133636335374762,0.0887801598638318,200
SHR,18,Raw,Econ+Crime,imputation,0.9,-10,0.695,-0.217021439652401,0.0879644898320893,200
SHR,18,Raw,Econ+Crime,cs,1,0,0.005,0.0726274208954857,0.0928270776940511,200
SHR,18,Raw,Econ+Crime,imputation,1,0,0,-0.0130405079241179,0.0955688830634792,200
SHR,18,Raw,Econ+Crime,cs,1.1,10,0.975,0.270855117590187,0.100848070130648,200
SHR,18,Raw,Econ+Crime,imputation,1.1,10,0.5,0.185395801518549,0.103268332272227,200
SHR,18,Raw,Econ+Crime,cs,1.2,20,1,0.474204094131222,0.11033483712402,200
SHR,18,Raw,Econ+Crime,imputation,1.2,20,0.825,0.387063448837198,0.112448038718592,200
SHR,18,Raw,Econ+Crime,cs,1.3,30,1,0.678072469145283,0.121347362488688,200
SHR,18,Raw,Econ+Crime,imputation,1.3,30,1,0.589509923843295,0.121621444092163,200
SHR,18,Raw,Econ+Crime,cs,1.4,40,1,0.880234806242251,0.132992535904605,200
SHR,18,Raw,Econ+Crime,imputation,1.4,40,1,0.791150516591166,0.13092538059082,200
SHR,18,Raw,Econ+Crime,cs,1.5,50,1,1.08407785010375,0.146803958474201,200
SHR,18,Raw,Econ+Crime,imputation,1.5,50,1,0.994531675065875,0.141424788492593,200
SHR,18,IHS,Econ+Crime,cs,0.5,-50,1,-0.49338724464687,0.0911205338475722,200
SHR,18,IHS,Econ+Crime,imputation,0.5,-50,1,-0.576010184924519,0.0854662207549231,200
SHR,18,IHS,Econ+Crime,cs,0.6,-40,0.875,-0.350209421040215,0.0912331228594584,200
SHR,18,IHS,Econ+Crime,imputation,0.6,-40,1,-0.433228155695744,0.0880484763117498,200
SHR,18,IHS,Econ+Crime,cs,0.7,-30,0.5,-0.229268302147868,0.0911047904662098,200
SHR,18,IHS,Econ+Crime,imputation,0.7,-30,1,-0.313149292085479,0.0900227176368347,200
SHR,18,IHS,Econ+Crime,cs,0.8,-20,0.5,-0.118299164527528,0.0913692700574632,200
SHR,18,IHS,Econ+Crime,imputation,0.8,-20,0.56,-0.20198142648692,0.0921677086797541,200
SHR,18,IHS,Econ+Crime,cs,0.9,-10,0.265,-0.0221264569423971,0.0922763596145067,200
SHR,18,IHS,Econ+Crime,imputation,0.9,-10,0.105,-0.106553634655385,0.0938850958580013,200
SHR,18,IHS,Econ+Crime,cs,1,0,0.005,0.0679587906499608,0.0933077855144864,200
SHR,18,IHS,Econ+Crime,imputation,1,0,0,-0.0166075501476398,0.0959403322289431,200
SHR,18,IHS,Econ+Crime,cs,1.1,10,0.205,0.152217267602816,0.0939340448282492,200
SHR,18,IHS,Econ+Crime,imputation,1.1,10,0.395,0.0675594175065575,0.0970572297425609,200
SHR,18,IHS,Econ+Crime,cs,1.2,20,0.915,0.225583338317969,0.0939862842405733,200
SHR,18,IHS,Econ+Crime,imputation,1.2,20,0.5,0.14021119809522,0.0984477388137137,200
SHR,18,IHS,Econ+Crime,cs,1.3,30,1,0.292733439511852,0.0958091872921622,200
SHR,18,IHS,Econ+Crime,imputation,1.3,30,0.5,0.209290530973173,0.100132240726118,200
SHR,18,IHS,Econ+Crime,cs,1.4,40,1,0.36073872412624,0.0960369883345343,200
SHR,18,IHS,Econ+Crime,imputation,1.4,40,0.52,0.276150774665861,0.100045927730548,200
SHR,18,IHS,Econ+Crime,cs,1.5,50,1,0.424013436174415,0.096706110099071,200
SHR,18,IHS,Econ+Crime,imputation,1.5,50,0.715,0.338588500365844,0.101597654188902,200
SHR,18,Raw,Econ+Crime+DV,cs,0.5,-50,1,-0.874122976186193,0.109878810105803,200
SHR,18,Raw,Econ+Crime+DV,imputation,0.5,-50,1,-1.09235835959459,0.0776799905024362,200
SHR,18,Raw,Econ+Crime+DV,cs,0.6,-40,1,-0.678376614037768,0.0999914849572484,200
SHR,18,Raw,Econ+Crime+DV,imputation,0.6,-40,1,-0.894687193342032,0.0777738154323211,200
SHR,18,Raw,Econ+Crime+DV,cs,0.7,-30,1,-0.478545199662227,0.0927488548355609,200
SHR,18,Raw,Econ+Crime+DV,imputation,0.7,-30,1,-0.695622055094282,0.0799583245016784,200
SHR,18,Raw,Econ+Crime+DV,cs,0.8,-20,0.6,-0.287890731630172,0.0889785537236505,200
SHR,18,Raw,Econ+Crime+DV,imputation,0.8,-20,1,-0.500199174559521,0.0841878034685704,200
SHR,18,Raw,Econ+Crime+DV,cs,0.9,-10,0.495,-0.0882829444750285,0.0865630339508461,200
SHR,18,Raw,Econ+Crime+DV,imputation,0.9,-10,0.975,-0.300842927112122,0.089954865050291,200
SHR,18,Raw,Econ+Crime+DV,cs,1,0,0.095,0.105120890708148,0.0907365437987751,200
SHR,18,Raw,Econ+Crime+DV,imputation,1,0,0.305,-0.105008928147114,0.0974659903737135,200
SHR,18,Raw,Econ+Crime+DV,cs,1.1,10,0.97,0.30876819073395,0.0968180734292617,200
SHR,18,Raw,Econ+Crime+DV,imputation,1.1,10,0.5,0.0984400616626292,0.105468690244907,200
SHR,18,Raw,Econ+Crime+DV,cs,1.2,20,1,0.502280272422066,0.107349725637694,200
SHR,18,Raw,Econ+Crime+DV,imputation,1.2,20,0.5,0.293274293498085,0.113555523897018,200
SHR,18,Raw,Econ+Crime+DV,cs,1.3,30,1,0.696575240657337,0.117383151676627,200
SHR,18,Raw,Econ+Crime+DV,imputation,1.3,30,0.84,0.491907065604191,0.124493870702486,200
SHR,18,Raw,Econ+Crime+DV,cs,1.4,40,1,0.894635813082063,0.1330519690227,200
SHR,18,Raw,Econ+Crime+DV,imputation,1.4,40,1,0.684661702619385,0.135060952504147,200
SHR,18,Raw,Econ+Crime+DV,cs,1.5,50,1,1.09100004836398,0.146586788549283,200
SHR,18,Raw,Econ+Crime+DV,imputation,1.5,50,1,0.885950467292316,0.146027029650329,200
SHR,18,IHS,Econ+Crime+DV,cs,0.5,-50,1,-0.439484462820782,0.0901184034065938,200
SHR,18,IHS,Econ+Crime+DV,imputation,0.5,-50,1,-0.652430544570099,0.0866051356665627,200
SHR,18,IHS,Econ+Crime+DV,cs,0.6,-40,0.56,-0.302578707417627,0.0897769697929667,200
SHR,18,IHS,Econ+Crime+DV,imputation,0.6,-40,1,-0.516878715633007,0.0890805420340195,200
SHR,18,IHS,Econ+Crime+DV,cs,0.7,-30,0.5,-0.179038386345875,0.0893446287733061,200
SHR,18,IHS,Econ+Crime+DV,imputation,0.7,-30,1,-0.393215505601935,0.0914550540658055,200
SHR,18,IHS,Econ+Crime+DV,cs,0.8,-20,0.495,-0.0798383550339559,0.0899244304677238,200
SHR,18,IHS,Econ+Crime+DV,imputation,0.8,-20,0.885,-0.290542208042145,0.0933056224379658,200
SHR,18,IHS,Econ+Crime+DV,cs,0.9,-10,0.18,0.0207243389060171,0.0895021309441579,200
SHR,18,IHS,Econ+Crime+DV,imputation,0.9,-10,0.5,-0.190346543116981,0.095278111330282,200
SHR,18,IHS,Econ+Crime+DV,cs,1,0,0.075,0.108824001550199,0.0903126036320915,200
SHR,18,IHS,Econ+Crime+DV,imputation,1,0,0.305,-0.102811140707713,0.0972188301382805,200
SHR,18,IHS,Econ+Crime+DV,cs,1.1,10,0.58,0.188449664167681,0.0915249692986515,200
SHR,18,IHS,Econ+Crime+DV,imputation,1.1,10,0.07,-0.0244896213549966,0.0986869680384357,200
SHR,18,IHS,Econ+Crime+DV,cs,1.2,20,0.925,0.259693282890154,0.092133105411599,200
SHR,18,IHS,Econ+Crime+DV,imputation,1.2,20,0.465,0.0495224659738685,0.100695388526588,200
SHR,18,IHS,Econ+Crime+DV,cs,1.3,30,0.995,0.329086382427086,0.0933101245143725,200
SHR,18,IHS,Econ+Crime+DV,imputation,1.3,30,0.5,0.117818680839494,0.101374475392882,200
SHR,18,IHS,Econ+Crime+DV,cs,1.4,40,1,0.395867522160036,0.0926115933308376,200
SHR,18,IHS,Econ+Crime+DV,imputation,1.4,40,0.5,0.184924073958849,0.102232684385142,200
SHR,18,IHS,Econ+Crime+DV,cs,1.5,50,1,0.456863887192485,0.0953248605186539,200
SHR,18,IHS,Econ+Crime+DV,imputation,1.5,50,0.5,0.247200784402078,0.104065083523474,200
SHR,1849,Raw,None,cs,0.5,-50,1,-1.32660629496071,0.166367940034395,200
SHR,1849,Raw,None,imputation,0.5,-50,1,-1.41299235948594,0.190335694908943,200
SHR,1849,Raw,None,cs,0.6,-40,1,-1.05974246512809,0.160998205857758,200
SHR,1849,Raw,None,imputation,0.6,-40,1,-1.14612852965332,0.185022343268933,200
SHR,1849,Raw,None,cs,0.7,-30,1,-0.788348949560139,0.15897958589708,200
SHR,1849,Raw,None,imputation,0.7,-30,1,-0.874735014085364,0.181825310992149,200
SHR,1849,Raw,None,cs,0.8,-20,1,-0.521260740392638,0.158598559331058,200
SHR,1849,Raw,None,imputation,0.8,-20,1,-0.607646804917864,0.179674446812948,200
SHR,1849,Raw,None,cs,0.9,-10,0.35,-0.253632422306281,0.160400210370951,200
SHR,1849,Raw,None,imputation,0.9,-10,0.375,-0.340018486831507,0.179645670323768,200
SHR,1849,Raw,None,cs,1,0,0,0.0148798421548818,0.165382864450485,200
SHR,1849,Raw,None,imputation,1,0,0,-0.0715062223703441,0.180467084675848,200
SHR,1849,Raw,None,cs,1.1,10,0.255,0.283584934621567,0.171373789403074,200
SHR,1849,Raw,None,imputation,1.1,10,0.005,0.197198870096341,0.182972442352407,200
SHR,1849,Raw,None,cs,1.2,20,1,0.562924223705148,0.182593187507072,200
SHR,1849,Raw,None,imputation,1.2,20,0.915,0.476538159179922,0.186990303508854,200
SHR,1849,Raw,None,cs,1.3,30,1,0.830925879046466,0.193310757347409,200
SHR,1849,Raw,None,imputation,1.3,30,1,0.744539814521241,0.192365188453863,200
SHR,1849,Raw,None,cs,1.4,40,1,1.09811021413246,0.206529569882621,200
SHR,1849,Raw,None,imputation,1.4,40,1,1.01172414960723,0.200219655989244,200
SHR,1849,Raw,None,cs,1.5,50,1,1.36706954655987,0.222347235315952,200
SHR,1849,Raw,None,imputation,1.5,50,1,1.28068348203464,0.208129758356562,200
SHR,1849,IHS,None,cs,0.5,-50,1,-0.562190295379537,0.161388738201264,200
SHR,1849,IHS,None,imputation,0.5,-50,1,-0.648576359904762,0.178907424476333,200
SHR,1849,IHS,None,cs,0.6,-40,0.825,-0.420314875069661,0.162530582857462,200
SHR,1849,IHS,None,imputation,0.6,-40,1,-0.506700939594887,0.179455297513618,200
SHR,1849,IHS,None,cs,0.7,-30,0.43,-0.288036702156556,0.16352848609246,200
SHR,1849,IHS,None,imputation,0.7,-30,0.71,-0.374422766681782,0.179613781408662,200
SHR,1849,IHS,None,cs,0.8,-20,0.03,-0.170917936262039,0.163637554198269,200
SHR,1849,IHS,None,imputation,0.8,-20,0.01,-0.257304000787265,0.180289984736963,200
SHR,1849,IHS,None,cs,0.9,-10,0,-0.0726360624645324,0.164960146932002,200
SHR,1849,IHS,None,imputation,0.9,-10,0,-0.159022126989758,0.179973885512283,200
SHR,1849,IHS,None,cs,1,0,0,0.0200665978488487,0.165708136877966,200
SHR,1849,IHS,None,imputation,1,0,0,-0.0663194666763772,0.180653981150158,200
SHR,1849,IHS,None,cs,1.1,10,0,0.105027762693029,0.16651672606512,200
SHR,1849,IHS,None,imputation,1.1,10,0,0.0186416981678031,0.181246026007934,200
SHR,1849,IHS,None,cs,1.2,20,0.02,0.174590537853455,0.165850985049928,200
SHR,1849,IHS,None,imputation,1.2,20,0,0.0882044733282289,0.181551758036349,200
