data_source,outcome_clean,transform_label,control_label,model,percent_effect,effect_pct,power,mean_att,mean_se,n_sims
SHR,1849,IHS,None,cs,1.3,30,0.18,0.249592425899347,0.166850168534776,200
SHR,1849,IHS,None,imputation,1.3,30,0,0.163206361374121,0.181601483237922,200
SHR,1849,IHS,None,cs,1.4,40,0.415,0.318065942513902,0.166686956248092,200
SHR,1849,IHS,None,imputation,1.4,40,0.005,0.231679877988676,0.182527424539293,200
SHR,1849,IHS,None,cs,1.5,50,0.715,0.37942706674351,0.169229142597377,200
SHR,1849,IHS,None,imputation,1.5,50,0.14,0.293041002218284,0.182518177927596,200
SHR,1849,Raw,Econ+Crime,cs,0.5,-50,1,-1.27357617021179,0.141513443813711,200
SHR,1849,Raw,Econ+Crime,imputation,0.5,-50,1,-1.2769725939805,0.100624748553552,200
SHR,1849,Raw,Econ+Crime,cs,0.6,-40,1,-1.0086412677016,0.134835132092703,200
SHR,1849,Raw,Econ+Crime,imputation,0.6,-40,1,-1.00832842245042,0.101690277663394,200
SHR,1849,Raw,Econ+Crime,cs,0.7,-30,1,-0.737272086334445,0.128571397064385,200
SHR,1849,Raw,Econ+Crime,imputation,0.7,-30,1,-0.735649426704169,0.105712229764807,200
SHR,1849,Raw,Econ+Crime,cs,0.8,-20,0.995,-0.465967364006347,0.128964332227915,200
SHR,1849,Raw,Econ+Crime,imputation,0.8,-20,1,-0.463465918155993,0.111067062913775,200
SHR,1849,Raw,Econ+Crime,cs,0.9,-10,0.48,-0.198509637810614,0.129951337588724,200
SHR,1849,Raw,Econ+Crime,imputation,0.9,-10,0.3,-0.194026259789576,0.118248683130743,200
SHR,1849,Raw,Econ+Crime,cs,1,0,0,0.0697074932080501,0.135204663335465,200
SHR,1849,Raw,Econ+Crime,imputation,1,0,0.185,0.0754671743065418,0.128482233870607,200
SHR,1849,Raw,Econ+Crime,cs,1.1,10,0.79,0.333301651629051,0.143532743589165,200
SHR,1849,Raw,Econ+Crime,imputation,1.1,10,0.5,0.341665788322147,0.139919496847342,200
SHR,1849,Raw,Econ+Crime,cs,1.2,20,1,0.607382780952095,0.154505640508722,200
SHR,1849,Raw,Econ+Crime,imputation,1.2,20,1,0.619177249591593,0.151480815950109,200
SHR,1849,Raw,Econ+Crime,cs,1.3,30,1,0.883411358751834,0.166757822472547,200
SHR,1849,Raw,Econ+Crime,imputation,1.3,30,1,0.895059844607244,0.163508814094658,200
SHR,1849,Raw,Econ+Crime,cs,1.4,40,1,1.15110081275662,0.183895164445918,200
SHR,1849,Raw,Econ+Crime,imputation,1.4,40,1,1.16428214996211,0.177058381576533,200
SHR,1849,Raw,Econ+Crime,cs,1.5,50,1,1.4124576478006,0.199866751396586,200
SHR,1849,Raw,Econ+Crime,imputation,1.5,50,1,1.43012302806992,0.191359263683355,200
SHR,1849,IHS,Econ+Crime,cs,0.5,-50,0.995,-0.515227765195621,0.134676081356852,200
SHR,1849,IHS,Econ+Crime,imputation,0.5,-50,1,-0.508464103349948,0.117232580994352,200
SHR,1849,IHS,Econ+Crime,cs,0.6,-40,0.63,-0.373390605035902,0.133031187307992,200
SHR,1849,IHS,Econ+Crime,imputation,0.6,-40,1,-0.365305857786781,0.120030703008205,200
SHR,1849,IHS,Econ+Crime,cs,0.7,-30,0.5,-0.237534835727712,0.133571373230168,200
SHR,1849,IHS,Econ+Crime,imputation,0.7,-30,0.445,-0.229413022723082,0.122831106919376,200
SHR,1849,IHS,Econ+Crime,cs,0.8,-20,0.285,-0.124177535652419,0.134869591484987,200
SHR,1849,IHS,Econ+Crime,imputation,0.8,-20,0.01,-0.117948577372315,0.12442122289616,200
SHR,1849,IHS,Econ+Crime,cs,0.9,-10,0.045,-0.0198879418349867,0.135490687086052,200
SHR,1849,IHS,Econ+Crime,imputation,0.9,-10,0.005,-0.0132419053788902,0.126303745113331,200
SHR,1849,IHS,Econ+Crime,cs,1,0,0,0.0702566370838067,0.135358603232749,200
SHR,1849,IHS,Econ+Crime,imputation,1,0,0.155,0.0766038782490251,0.128250655250508,200
SHR,1849,IHS,Econ+Crime,cs,1.1,10,0.04,0.156128356609334,0.136455398627092,200
SHR,1849,IHS,Econ+Crime,imputation,1.1,10,0.485,0.160900929358777,0.130220316055213,200
SHR,1849,IHS,Econ+Crime,cs,1.2,20,0.305,0.232691568052021,0.135773261545997,200
SHR,1849,IHS,Econ+Crime,imputation,1.2,20,0.5,0.237986867410899,0.131884396446651,200
SHR,1849,IHS,Econ+Crime,cs,1.3,30,0.745,0.305952865016223,0.137700999268495,200
SHR,1849,IHS,Econ+Crime,imputation,1.3,30,0.5,0.311719953776894,0.132649792968828,200
SHR,1849,IHS,Econ+Crime,cs,1.4,40,0.94,0.36533588828544,0.137542561760631,200
SHR,1849,IHS,Econ+Crime,imputation,1.4,40,0.545,0.370164330696838,0.134612698787218,200
SHR,1849,IHS,Econ+Crime,cs,1.5,50,0.995,0.431253371472504,0.138137810558987,200
SHR,1849,IHS,Econ+Crime,imputation,1.5,50,0.735,0.43706922657535,0.134603168995877,200
SHR,1849,Raw,Econ+Crime+DV,cs,0.5,-50,1,-1.17807766611944,0.152689385007266,200
SHR,1849,Raw,Econ+Crime+DV,imputation,0.5,-50,1,-1.38860524090309,0.0999015585836569,200
SHR,1849,Raw,Econ+Crime+DV,cs,0.6,-40,1,-0.91989292810981,0.140918302700402,200
SHR,1849,Raw,Econ+Crime+DV,imputation,0.6,-40,1,-1.12469500092468,0.102336278003885,200
SHR,1849,Raw,Econ+Crime+DV,cs,0.7,-30,1,-0.6630335941189,0.131844965084017,200
SHR,1849,Raw,Econ+Crime+DV,imputation,0.7,-30,1,-0.864217804719262,0.10698096095394,200
SHR,1849,Raw,Econ+Crime+DV,cs,0.8,-20,0.765,-0.410360261940558,0.126203602039357,200
SHR,1849,Raw,Econ+Crime+DV,imputation,0.8,-20,1,-0.603297330899221,0.114004143951252,200
SHR,1849,Raw,Econ+Crime+DV,cs,0.9,-10,0.5,-0.157596581357242,0.124726869158429,200
SHR,1849,Raw,Econ+Crime+DV,imputation,0.9,-10,0.655,-0.343688752046651,0.123357664465414,200
SHR,1849,Raw,Econ+Crime+DV,cs,1,0,0.01,0.103385123024835,0.126562553061993,200
SHR,1849,Raw,Econ+Crime+DV,imputation,1,0,0.075,-0.0797019579021404,0.134536949164845,200
SHR,1849,Raw,Econ+Crime+DV,cs,1.1,10,0.885,0.361247170836238,0.132375817847734,200
SHR,1849,Raw,Econ+Crime+DV,imputation,1.1,10,0.5,0.183211755154179,0.146293353526514,200
SHR,1849,Raw,Econ+Crime+DV,cs,1.2,20,1,0.609716041725547,0.145171686507796,200
SHR,1849,Raw,Econ+Crime+DV,imputation,1.2,20,0.5,0.438397471605086,0.159831701077809,200
SHR,1849,Raw,Econ+Crime+DV,cs,1.3,30,1,0.862909558375031,0.16014234235902,200
SHR,1849,Raw,Econ+Crime+DV,imputation,1.3,30,0.775,0.697991651655809,0.173906730826403,200
SHR,1849,Raw,Econ+Crime+DV,cs,1.4,40,1,1.13015599971679,0.175459768158165,200
SHR,1849,Raw,Econ+Crime+DV,imputation,1.4,40,1,0.970410853626446,0.189392106003065,200
SHR,1849,Raw,Econ+Crime+DV,cs,1.5,50,1,1.36212021228195,0.192244779783089,200
SHR,1849,Raw,Econ+Crime+DV,imputation,1.5,50,1,1.21678575935829,0.20401526339578,200
SHR,1849,IHS,Econ+Crime+DV,cs,0.5,-50,0.885,-0.46906171604667,0.127161101461797,200
SHR,1849,IHS,Econ+Crime+DV,imputation,0.5,-50,1,-0.656060955004696,0.121639194649245,200
SHR,1849,IHS,Econ+Crime+DV,cs,0.6,-40,0.5,-0.328060088354678,0.127339892250462,200
SHR,1849,IHS,Econ+Crime+DV,imputation,0.6,-40,1,-0.510912638153804,0.124395758220579,200
SHR,1849,IHS,Econ+Crime+DV,cs,0.7,-30,0.495,-0.203914872410432,0.125180977522422,200
SHR,1849,IHS,Econ+Crime+DV,imputation,0.7,-30,0.87,-0.386394783133093,0.127686659577617,200
SHR,1849,IHS,Econ+Crime+DV,cs,0.8,-20,0.38,-0.0783054058106445,0.126393389638533,200
SHR,1849,IHS,Econ+Crime+DV,imputation,0.8,-20,0.505,-0.267670546314716,0.130682914622946,200
SHR,1849,IHS,Econ+Crime+DV,cs,0.9,-10,0.085,0.00922708673678473,0.126445835779966,200
SHR,1849,IHS,Econ+Crime+DV,imputation,0.9,-10,0.435,-0.172512649340052,0.132441534377499,200
SHR,1849,IHS,Econ+Crime+DV,cs,1,0,0.01,0.104225854650112,0.126225591995402,200
SHR,1849,IHS,Econ+Crime+DV,imputation,1,0,0.04,-0.0759071655524835,0.134145142980509,200
SHR,1849,IHS,Econ+Crime+DV,cs,1.1,10,0.175,0.184912870051306,0.127695366254415,200
SHR,1849,IHS,Econ+Crime+DV,imputation,1.1,10,0.3,0.00156892154298813,0.136201116856361,200
SHR,1849,IHS,Econ+Crime+DV,cs,1.2,20,0.615,0.263538981629989,0.126204352707307,200
SHR,1849,IHS,Econ+Crime+DV,imputation,1.2,20,0.5,0.080900457555776,0.137956849718477,200
SHR,1849,IHS,Econ+Crime+DV,cs,1.3,30,0.86,0.328713723480723,0.128051197431169,200
SHR,1849,IHS,Econ+Crime+DV,imputation,1.3,30,0.5,0.148011474202,0.13934025893394,200
SHR,1849,IHS,Econ+Crime+DV,cs,1.4,40,0.965,0.392614343928779,0.129052470879533,200
SHR,1849,IHS,Econ+Crime+DV,imputation,1.4,40,0.5,0.208322115226159,0.140420875257484,200
SHR,1849,IHS,Econ+Crime+DV,cs,1.5,50,1,0.451873531751931,0.128418256878791,200
SHR,1849,IHS,Econ+Crime+DV,imputation,1.5,50,0.5,0.271810807824805,0.141951789269655,200
SHR,dv_1849,Raw,None,cs,0.5,-50,1,-0.609386495347406,0.0909882692538041,200
SHR,dv_1849,Raw,None,imputation,0.5,-50,1,-0.633212845247161,0.10005156953065,200
SHR,dv_1849,Raw,None,cs,0.6,-40,1,-0.491978543568128,0.0895620130568842,200
SHR,dv_1849,Raw,None,imputation,0.6,-40,1,-0.515804893467882,0.0993448587238948,200
SHR,dv_1849,Raw,None,cs,0.7,-30,1,-0.373632345675673,0.0881552799281594,200
SHR,dv_1849,Raw,None,imputation,0.7,-30,1,-0.397458695575428,0.0994099029429517,200
SHR,dv_1849,Raw,None,cs,0.8,-20,1,-0.258675205557924,0.0881077292833702,200
SHR,dv_1849,Raw,None,imputation,0.8,-20,0.995,-0.282501555457679,0.100126203026035,200
SHR,dv_1849,Raw,None,cs,0.9,-10,0.155,-0.138549905150324,0.0891410609796978,200
SHR,dv_1849,Raw,None,imputation,0.9,-10,0.29,-0.162376255050079,0.101087868673183,200
SHR,dv_1849,Raw,None,cs,1,0,0,-0.0254482942937438,0.0908535679995864,200
SHR,dv_1849,Raw,None,imputation,1,0,0,-0.0492746441934987,0.103210438792184,200
SHR,dv_1849,Raw,None,cs,1.1,10,0.185,0.0949365590598884,0.0934891912351747,200
SHR,dv_1849,Raw,None,imputation,1.1,10,0,0.0711102091601335,0.105774807829218,200
SHR,dv_1849,Raw,None,cs,1.2,20,0.51,0.217686514102326,0.0974351186419049,200
SHR,dv_1849,Raw,None,imputation,1.2,20,0.28,0.193860164202571,0.1091253601359,200
SHR,dv_1849,Raw,None,cs,1.3,30,0.94,0.321770337023627,0.101833693678136,200
SHR,dv_1849,Raw,None,imputation,1.3,30,0.975,0.297943987123872,0.112568841291938,200
SHR,dv_1849,Raw,None,cs,1.4,40,1,0.448912810000822,0.107126411714573,200
SHR,dv_1849,Raw,None,imputation,1.4,40,1,0.425086460101067,0.116014193856784,200
SHR,dv_1849,Raw,None,cs,1.5,50,1,0.563385635873833,0.112457767820422,200
SHR,dv_1849,Raw,None,imputation,1.5,50,1,0.539559285974078,0.120758224452775,200
SHR,dv_1849,IHS,None,cs,0.5,-50,1,-0.444446701607582,0.0882262934021411,200
SHR,dv_1849,IHS,None,imputation,0.5,-50,1,-0.468273051507336,0.0993802380709913,200
SHR,dv_1849,IHS,None,cs,0.6,-40,1,-0.343363447265898,0.0880457065521245,200
SHR,dv_1849,IHS,None,imputation,0.6,-40,1,-0.367189797165653,0.100010342176789,200
SHR,dv_1849,IHS,None,cs,0.7,-30,1,-0.253181127314921,0.0888555574070655,200
SHR,dv_1849,IHS,None,imputation,0.7,-30,0.97,-0.277007477214676,0.100953432669461,200
SHR,dv_1849,IHS,None,cs,0.8,-20,0.415,-0.169986765862936,0.089314178542926,200
SHR,dv_1849,IHS,None,imputation,0.8,-20,0.52,-0.193813115762691,0.101426555213806,200
SHR,dv_1849,IHS,None,cs,0.9,-10,0.005,-0.0915429610844764,0.0899964510951499,200
SHR,dv_1849,IHS,None,imputation,0.9,-10,0.025,-0.115369310984231,0.102233771294575,200
SHR,dv_1849,IHS,None,cs,1,0,0,-0.0220482241980185,0.0905616716861981,200
SHR,dv_1849,IHS,None,imputation,1,0,0,-0.0458745740977734,0.103192336559983,200
SHR,dv_1849,IHS,None,cs,1.1,10,0.005,0.0409237101369383,0.0917537717523781,200
SHR,dv_1849,IHS,None,imputation,1.1,10,0,0.0170973602371834,0.10413897134317,200
SHR,dv_1849,IHS,None,cs,1.2,20,0.18,0.106187468973158,0.0926020662975142,200
SHR,dv_1849,IHS,None,imputation,1.2,20,0,0.0823611190734027,0.105545950585269,200
SHR,dv_1849,IHS,None,cs,1.3,30,0.43,0.160067218723348,0.0937211675608516,200
SHR,dv_1849,IHS,None,imputation,1.3,30,0.015,0.136240868823593,0.10619795928187,200
SHR,dv_1849,IHS,None,cs,1.4,40,0.56,0.215288328578161,0.0944775124164544,200
SHR,dv_1849,IHS,None,imputation,1.4,40,0.315,0.191461978678406,0.10694558899218,200
SHR,dv_1849,IHS,None,cs,1.5,50,0.83,0.262598140095129,0.0947012731132089,200
SHR,dv_1849,IHS,None,imputation,1.5,50,0.765,0.238771790195374,0.107397765891069,200
SHR,dv_1849,Raw,Econ+Crime,cs,0.5,-50,1,-0.607677824890677,0.0821482981379175,200
SHR,dv_1849,Raw,Econ+Crime,imputation,0.5,-50,1,-0.600352789524842,0.0583794110706002,200
SHR,dv_1849,Raw,Econ+Crime,cs,0.6,-40,1,-0.490897414650748,0.0795814230865304,200
SHR,dv_1849,Raw,Econ+Crime,imputation,0.6,-40,1,-0.483677050674489,0.0595520317303439,200
SHR,dv_1849,Raw,Econ+Crime,cs,0.7,-30,1,-0.369079070804731,0.0781764118717576,200
SHR,dv_1849,Raw,Econ+Crime,imputation,0.7,-30,1,-0.362819896582646,0.0618689993133388,200
SHR,dv_1849,Raw,Econ+Crime,cs,0.8,-20,0.995,-0.245626550141784,0.076772891846657,200
SHR,dv_1849,Raw,Econ+Crime,imputation,0.8,-20,1,-0.241122653766533,0.0648911628254461,200
SHR,dv_1849,Raw,Econ+Crime,cs,0.9,-10,0.275,-0.127251143883328,0.0774897456899041,200
SHR,dv_1849,Raw,Econ+Crime,imputation,0.9,-10,0.465,-0.123662910351357,0.0687673289475595,200
SHR,dv_1849,Raw,Econ+Crime,cs,1,0,0.005,-0.00662731394148918,0.0795226127825309,200
SHR,dv_1849,Raw,Econ+Crime,imputation,1,0,0.005,-0.00336685876467561,0.073445941572256,200
SHR,dv_1849,Raw,Econ+Crime,cs,1.1,10,0.41,0.118683822806263,0.0826857885906164,200
SHR,dv_1849,Raw,Econ+Crime,imputation,1.1,10,0.185,0.11922396771612,0.0786675702063973,200
SHR,dv_1849,Raw,Econ+Crime,cs,1.2,20,0.62,0.233494530423594,0.088001942282746,200
SHR,dv_1849,Raw,Econ+Crime,imputation,1.2,20,0.95,0.235194270786492,0.083979354064773,200
SHR,dv_1849,Raw,Econ+Crime,cs,1.3,30,0.985,0.355436239378933,0.0930626421502377,200
SHR,dv_1849,Raw,Econ+Crime,imputation,1.3,30,1,0.356794128693319,0.0901250599502305,200
SHR,dv_1849,Raw,Econ+Crime,cs,1.4,40,1,0.472457570327008,0.0996253734934048,200
SHR,dv_1849,Raw,Econ+Crime,imputation,1.4,40,1,0.472606054143861,0.0965099690616717,200
SHR,dv_1849,Raw,Econ+Crime,cs,1.5,50,1,0.596699008042401,0.107031202242255,200
SHR,dv_1849,Raw,Econ+Crime,imputation,1.5,50,1,0.594581878320231,0.102513060629556,200
SHR,dv_1849,IHS,Econ+Crime,cs,0.5,-50,1,-0.433106396501208,0.0780115933167288,200
SHR,dv_1849,IHS,Econ+Crime,imputation,0.5,-50,1,-0.428834554794505,0.0630678118989629,200
SHR,dv_1849,IHS,Econ+Crime,cs,0.6,-40,1,-0.331930901532509,0.0774127047343979,200
SHR,dv_1849,IHS,Econ+Crime,imputation,0.6,-40,1,-0.328103056186874,0.0654186167466684,200
SHR,dv_1849,IHS,Econ+Crime,cs,0.7,-30,0.995,-0.237020444230676,0.077550170115439,200
SHR,dv_1849,IHS,Econ+Crime,imputation,0.7,-30,0.985,-0.233854860329174,0.0680091035791715,200
SHR,dv_1849,IHS,Econ+Crime,cs,0.8,-20,0.495,-0.153448188341762,0.0789891148586543,200
SHR,dv_1849,IHS,Econ+Crime,imputation,0.8,-20,0.53,-0.149647345950343,0.0693882127613934,200
SHR,dv_1849,IHS,Econ+Crime,cs,0.9,-10,0.03,-0.0790250188443772,0.0778362949849289,200
SHR,dv_1849,IHS,Econ+Crime,imputation,0.9,-10,0.135,-0.0753492682087826,0.0718241062509435,200
SHR,dv_1849,IHS,Econ+Crime,cs,1,0,0.015,-0.00539456089637766,0.0797013644549664,200
SHR,dv_1849,IHS,Econ+Crime,imputation,1,0,0,-0.00178362056601279,0.0731903380440732,200
SHR,dv_1849,IHS,Econ+Crime,cs,1.1,10,0.155,0.0615215316745809,0.0804334229139225,200
SHR,dv_1849,IHS,Econ+Crime,imputation,1.1,10,0.02,0.0640956535954162,0.0749718700065819,200
SHR,dv_1849,IHS,Econ+Crime,cs,1.2,20,0.44,0.121017364471915,0.0818698831805806,200
SHR,dv_1849,IHS,Econ+Crime,imputation,1.2,20,0.275,0.123072918262586,0.0769635130608757,200
SHR,dv_1849,IHS,Econ+Crime,cs,1.3,30,0.515,0.183490590737705,0.0836161246379959,200
SHR,dv_1849,IHS,Econ+Crime,imputation,1.3,30,0.765,0.186431386289098,0.078463264759549,200
SHR,dv_1849,IHS,Econ+Crime,cs,1.4,40,0.685,0.233742549859415,0.0846836548147176,200
SHR,dv_1849,IHS,Econ+Crime,imputation,1.4,40,0.96,0.236858995320715,0.0797191889829809,200
SHR,dv_1849,IHS,Econ+Crime,cs,1.5,50,0.97,0.288362905537551,0.0856319643791464,200
SHR,dv_1849,IHS,Econ+Crime,imputation,1.5,50,0.995,0.289389316582666,0.08108407336405,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,0.5,-50,1,-0.533811725954614,0.0746692821461978,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,0.5,-50,1,-0.671159315014658,0.0626503725452548,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,0.6,-40,1,-0.421390457805688,0.0722902253767996,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,0.6,-40,1,-0.558155607937527,0.0645981062423649,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,0.7,-30,1,-0.312952646747662,0.0721732521298933,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,0.7,-30,1,-0.446969692862442,0.0676145821493495,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,0.8,-20,0.615,-0.202034654494053,0.0730011683270553,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,0.8,-20,1,-0.335654440239226,0.0715456852275508,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,0.9,-10,0.415,-0.0909901080037267,0.0757441280095256,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,0.9,-10,0.99,-0.222787917673837,0.0758741988435483,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,1,0,0.005,0.0230218547973953,0.0802182462463866,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,1,0,0.11,-0.110602825105188,0.0809232055239485,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,1.1,10,0.21,0.131721776232991,0.0856705655174475,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,1.1,10,0.005,0.000262869800714325,0.0870189693204461,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,1.2,20,0.9,0.237956884787989,0.0917304868867706,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,1.2,20,0.485,0.109065915189907,0.0925647905770365,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,1.3,30,1,0.350292776445918,0.0990216725995619,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,1.3,30,0.51,0.221755603637075,0.0986758576228844,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,1.4,40,1,0.459385656955191,0.107161408049734,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,1.4,40,0.61,0.33225416642722,0.105251495574285,200
SHR,dv_1849,Raw,Econ+Crime+DV,cs,1.5,50,1,0.571509666174538,0.115233286319765,200
SHR,dv_1849,Raw,Econ+Crime+DV,imputation,1.5,50,0.955,0.446315249228082,0.112486167423473,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,0.5,-50,1,-0.379465921505815,0.0722562677542643,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,0.5,-50,1,-0.522408244632594,0.0693303458985454,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,0.6,-40,1,-0.283000010477989,0.073481059627973,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,0.6,-40,1,-0.423946635540332,0.0717763158117289,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,0.7,-30,0.625,-0.202436312182623,0.0750199637243748,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,0.7,-30,1,-0.33820453348872,0.0743535530531837,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,0.8,-20,0.45,-0.113650847097243,0.0764770376657558,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,0.8,-20,1,-0.251821832011373,0.0768144218329481,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,0.9,-10,0.175,-0.0490991749752118,0.0783448010225207,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,0.9,-10,0.77,-0.18162950092805,0.0790039939461507,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,1,0,0.01,0.0135293775141169,0.0797073816624974,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,1,0,0.15,-0.116440998998073,0.0809306505826205,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,1.1,10,0.025,0.0833421651132378,0.0814750098679269,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,1.1,10,0.005,-0.0476681930658604,0.0823330909850549,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,1.2,20,0.295,0.143039412857025,0.0836046989699677,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,1.2,20,0.06,0.012477769571391,0.0848190314504364,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,1.3,30,0.71,0.194163328562933,0.0852565722803302,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,1.3,30,0.44,0.0654868562090628,0.0861857712349467,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,1.4,40,0.945,0.24776331360564,0.087626397136464,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,1.4,40,0.5,0.12007350982026,0.0880886353167402,200
SHR,dv_1849,IHS,Econ+Crime+DV,cs,1.5,50,0.975,0.296348438771769,0.0885724610053368,200
SHR,dv_1849,IHS,Econ+Crime+DV,imputation,1.5,50,0.5,0.170367550058617,0.0891927328930358,200
